index,瘤钎楷档,矫档,矫焙备,瘤钎疙,盒葛,盒磊,亲积力 贸规伏,CRE荐,惑鞭辆钦捍盔,辆钦捍盔,捍盔,夸剧捍盔,狼盔,摹苞捍盔,摹苞狼盔,炼魂盔,茄规捍盔,茄狼盔,焊扒狼丰盔,焊扒家,焊扒瘤家,焊扒柳丰家,距惫
2243,2017,版扁,荐盔矫 康烹备,亲积力贸规伏,5429671,971301,17.89,23,256.7134475103077,2823.847922613384,13913.868855058676,15762.20567713289,331673.7741833175,1745.651443070092,199671.71947351727,410.7415160164922,2310.421027592769,148585.74341896607,51.342689502061525,2310.421027592769,6366.493498255629,8214.830320329846,237203.22549952427
2244,2017,版扁,己巢矫 荐沥备,亲积力贸规伏,3171948,653540,20.6,0,172.7296754413786,1900.0264298551642,9361.948408922719,10605.602072100646,223166.74067026112,1174.5617930013743,134349.14155830425,276.36748070620575,1554.5670789724072,99975.93614546992,34.54593508827572,1554.5670789724072,4283.6959509461885,5527.349614124115,159602.2201078338
2245,2017,版扁,己巢矫 吝盔备,亲积力贸规伏,2944508,616746,20.95,2,163.00507453219157,1793.055819854107,8834.875039644783,10008.511576276564,210602.5562955915,1108.4345068189025,126785.34697113858,260.8081192515065,1467.045670789724,94347.33713923248,32.601014906438316,1467.045670789724,4042.5258483983507,5216.16238503013,150616.68886774502
2246,2017,版扁,己巢矫 盒寸备,亲积力贸规伏,10330020,1443494,13.97,39,381.5133735067132,4196.647108573845,20678.024844063857,23424.92113331219,492915.2785706734,2594.2909398456495,296741.1019135215,610.4213976107411,3433.6203615604186,220819.9405856856,76.30267470134264,3433.6203615604186,9461.531662966487,12208.427952214823,352518.35712020297
2247,2017,版扁,狼沥何矫,亲积力贸规伏,6703773,1350863,20.15,90,357.03113436938366,3927.34247806322,19351.087482820596,21921.71165028016,461284.2256052437,2427.811713711809,277698.81631250656,571.2498149910139,3213.2802093244527,206649.62057299927,71.40622687387673,3213.2802093244527,8854.372132360713,11424.996299820277,329896.7681573105
2248,2017,版扁,救剧矫 父救备,亲积力贸规伏,2983555,578805,19.4,31,152.97732318426895,1682.7505550269584,8291.370916587377,9392.807643514114,197646.70155407547,1040.2457976530288,118985.76197272439,244.76371709483033,1376.7959086584206,88543.27465905488,30.59546463685379,1376.7959086584206,3793.8376149698697,4895.2743418966065,141351.04662226452
2249,2017,版扁,救剧矫 悼救备,亲积力贸规伏,5571042,1077789,19.35,154,284.8580716777672,3133.438788455439,15439.307484934983,17490.285601014908,368036.6286076752,1937.034887408817,221562.6081509673,455.7729146844275,2563.7226450999046,164875.85188709167,56.97161433555344,2563.7226450999046,7064.480177608626,9115.45829368855,263208.8582302569
2250,2017,版扁,何玫矫,亲积力贸规伏,12624584,2492938,19.75,34,658.8799027381331,7247.678930119463,35711.29072840681,40455.22602812137,851272.8343376678,4480.383338619305,512476.78834971983,1054.2078443810128,5929.9191246431965,381359.6877048314,131.7759805476266,5929.9191246431965,16340.221587905697,21084.15688762026,608805.0301300349
2251,2017,版扁,堡疙矫,亲积力贸规伏,4597504,1105135,24.04,14,292.08557987102233,3212.9413785812453,15831.03842900941,17934.05460408077,377374.5691933608,1986.1819431229517,227184.16402368114,467.3369277936357,2628.770218839201,169059.13362934772,58.417115974204464,2628.770218839201,7243.722380801352,9346.738555872715,269887.0758008246
2252,2017,版扁,乞琶矫,亲积力贸规伏,6739505,1305256,19.37,29,344.9772703245587,3794.749973570145,18697.76805159108,21181.604397927902,445710.6332593297,2345.8454382069986,268323.3208584417,551.9636325192938,3104.7954329210274,199672.84406385454,68.99545406491173,3104.7954329210274,8555.436304049053,11039.272650385878,318758.9977798922
2253,2017,版扁,悼滴玫矫,亲积力贸规伏,1389865,333337,23.98,2,88.10048630933504,969.1053494026852,4775.046357965959,5409.369859393171,113825.82831166085,599.0833069034782,68524.55825140078,140.96077809493605,792.9043767840152,50992.56147584312,17.620097261867006,792.9043767840152,2184.8920604715086,2819.2155618987213,81404.84934982557
2254,2017,版扁,救魂矫 惑废备,亲积力贸规伏,3469093,781607,22.53,3,206.5775980547627,2272.353578602389,11196.505814568136,12683.864520562429,266898.25668675336,1404.727666772386,160676.0557669944,330.5241568876203,1859.1983824928639,119567.11375409663,41.315519610952535,1859.1983824928639,5123.124431758114,6610.483137752406,190877.7006026007
2255,2017,版扁,救魂矫 窜盔备,亲积力贸规伏,5811354,1219380,20.98,22,322.2803679035839,3545.0840469394225,17467.59594037425,19788.014589280054,416386.2353314304,2191.5065017443703,250669.67015540754,515.6485886457342,2900.523311132255,186535.87694259436,64.45607358071678,2900.523311132255,7992.55312400888,10312.971772914685,297787.0599429115
2256,2017,版扁,绊剧矫 傣剧备,亲积力贸规伏,5102227,1129287,22.13,63,298.4689184903267,3283.158103393593,16177.015382175707,18325.99159530606,385621.84268950205,2029.5886457342212,232149.12480177608,477.55026958452265,2686.22026641294,172753.8100222011,59.69378369806533,2686.22026641294,7402.029178560101,9551.005391690454,275785.2806850618
2257,2017,版扁,绊剧矫 老魂悼备,亲积力贸规伏,5183208,790454,15.25,58,208.9158473411566,2298.074320752722,11323.238925890686,12827.433026747014,269919.2747647743,1420.6277619198647,162494.74606195156,334.2653557458505,1880.2426260704092,120920.49244106143,41.783169468231314,1880.2426260704092,5181.113014060683,6685.307114917011,193038.24294322866
2258,2017,版扁,绊剧矫 老魂辑备,亲积力贸规伏,4220849,800171,18.96,33,211.4840363674807,2326.324400042288,11462.434771117454,12985.119832963317,273237.37498678506,1438.0914472988688,164492.2834866265,338.37445818796914,1903.3563273073264,122406.96024949783,42.29680727349614,1903.3563273073264,5244.804101913521,6767.489163759383,195411.24960355216
2259,2017,版扁,苞玫矫,亲积力贸规伏,592516,111358,18.79,0,29.43175811396554,323.74933925362086,1595.201289776932,1807.109948197484,38025.83148324347,200.13595517496563,22892.021461042394,47.09081298234486,264.88582302568983,17035.101596363253,5.886351622793107,264.88582302568983,729.9076012263453,941.8162596468973,27194.944497304154
2260,2017,版扁,备府矫,亲积力贸规伏,3310993,709197,21.42,17,187.4397399302252,2061.837139232477,10159.233904218205,11508.800031715828,242172.14398985094,1274.5902315255312,145790.62971772914,299.9035838883603,1686.9576593720267,108490.12147161434,37.487947986045036,1686.9576593720267,4648.505550269584,5998.071677767206,173194.31969552807
2261,2017,版扁,巢剧林矫,亲积力贸规伏,6957991,1745295,25.08,40,461.27894069140507,5074.068347605455,25001.318585474153,28322.52695845227,595972.3913732952,3136.696796701554,358782.7600697748,738.046305106248,4151.510466222645,266988.2508721852,92.255788138281,4151.510466222645,11439.717729146843,14760.926102124962,426221.74119885825
2262,2017,版扁,坷魂矫,亲积力贸规伏,2710769,793822,29.28,0,209.80600486309336,2307.866053494027,11371.48546357966,12882.088698593932,271069.3582831166,1426.6808330690346,163187.110582514,335.68960778094936,1888.2540437678401,121435.71561475843,41.96120097261867,1888.2540437678401,5203.188920604714,6713.792155618988,193860.74849349825
2263,2017,版扁,矫蕊矫,亲积力贸规伏,4694372,1274317,27.15,7,336.8001374352469,3704.8015117877153,18254.56744899038,20679.528438524158,435145.77756633895,2290.2409345596784,261963.14689713498,538.8802198963949,3031.2012369172216,194939.9195475209,67.36002748704936,3031.2012369172216,8352.643408394122,10777.6043979279,311203.3269901681
2264,2017,版扁,焙器矫,亲积力贸规伏,3489451,838723,24.04,16,221.6732741304578,2438.4060154350354,12014.691457870811,13610.739031610108,286401.8701765514,1507.3782640871127,172417.47261867003,354.6772386087324,1995.0594671741198,128304.49106670896,44.33465482609155,1995.0594671741198,5497.497198435352,7093.54477217465,204826.10529654298
2265,2017,版扁,狼空矫,亲积力贸规伏,1325773,288956,21.8,1,76.37065228882547,840.07717517708,4139.28935405434,4689.158050533883,98670.88275716249,519.3204355640131,59401.09335024844,122.19304366212073,687.3358705994291,44203.33354477218,15.274130457765091,687.3358705994291,1893.9921767628712,2443.860873242415,70566.48271487473
2266,2017,版扁,窍巢矫,亲积力贸规伏,2249235,621970,27.65,0,164.3857701659795,1808.2434718257743,8909.708742996088,10093.28628819114,212386.4150544455,1117.8232371286606,127859.25203509883,263.0172322655672,1479.4719314938154,95146.48377206894,32.8771540331959,1479.4719314938154,4076.767100116291,5260.344645311344,151892.45163336504
2267,2017,版扁,侩牢矫 贸牢备,亲积力贸规伏,2529430,600481,23.74,2,158.70625858970294,1745.7688444867322,8601.8792155619,9744.56427740776,205048.48609789618,1079.20255840998,123441.72793107093,253.93001374352468,1428.3563273073264,91859.18247172007,31.741251717940585,1428.3563273073264,3935.9152130246325,5078.600274870494,146644.5829368855
2268,2017,版扁,侩牢矫 扁蕊备,亲积力贸规伏,3952841,938825,23.75,10,248.13008774711918,2729.4309652183106,13448.65075589386,15235.187387673117,320584.07336927793,1687.2845966804102,192995.58224970926,397.0081403953906,2233.170789724072,143617.69478803256,49.62601754942383,2233.170789724072,6153.626176128554,7940.162807907814,229272.20107833808
2269,2017,版扁,侩牢矫 荐瘤备,亲积力贸规伏,3344578,704324,21.06,7,186.1518130880643,2047.669943968707,10089.428269373084,11429.721323607147,240508.14250977905,1265.832328998837,144788.88021989638,297.84290094090284,1675.3663177925785,107744.66941537161,37.230362617612855,1675.3663177925785,4616.564964583994,5956.858018818058,172004.27529337138
2270,2017,版扁,颇林矫,亲积力贸规伏,4796327,1165577,24.3,3,308.0603129294852,3388.6634422243364,16696.868960778094,18914.903213870388,398013.9243048948,2094.810127920499,239609.31139655353,492.89650068717623,2772.5428163653664,178305.30912358602,61.61206258589703,2772.5428163653664,7639.895760651231,9857.930013743526,284647.7291468443
2271,2017,版扁,捞玫矫,亲积力贸规伏,2991013,675599,22.59,2,178.5598371920922,1964.158209113014,9677.943175811397,10963.574003594462,230699.3096521831,1214.2068929062268,138883.8413680093,285.69573950734747,1607.0385347288297,103350.43376678297,35.711967438418434,1607.0385347288297,4428.283962363886,5713.9147901469505,164989.28956549318
2272,2017,版扁,救己矫,亲积力贸规伏,2220848,464959,20.94,8,122.88799027381332,1351.7678930119462,6660.529072840681,7545.322602812137,158771.28343376677,835.6383338619304,95582.27883497198,196.62078443810128,1105.9919124643197,71127.56877048314,24.57759805476266,1105.9919124643197,3047.6221587905698,3932.415688762026,113548.50301300349
2273,2017,版扁,辫器矫,亲积力贸规伏,4773973,1372808,28.76,29,362.8311660852099,3991.142826937308,19665.449201818374,22277.833597631885,468777.86658209114,2467.251929379427,282210.08098107623,580.5298657363358,3265.4804947668886,210006.67893011947,72.56623321704197,3265.4804947668886,8998.212918913203,11610.597314726716,335255.9974627339
2274,2017,版扁,拳己矫,亲积力贸规伏,7716409,2027735,26.28,30,535.9274236177187,5895.201659794904,29047.26636008035,32905.94381012792,692418.2313140924,3644.3064806004863,416844.3500898615,857.4838777883497,4823.346812559467,310194.79278993554,107.18548472354371,4823.346812559467,13291.00010571942,17149.677555766997,495196.939422772
2275,2017,版扁,堡林矫,亲积力贸规伏,3027622,772496,25.51,18,204.16957395073476,2245.8653134580823,11065.990908129825,12536.011840575115,263787.0895443493,1388.3531028649963,158803.09461888147,326.6713183211756,1837.5261655566128,118173.34940268529,40.83391479014695,1837.5261655566128,5063.4054339782215,6533.426366423512,188652.6863304789
2276,2017,版扁,剧林矫,亲积力贸规伏,1883750,488843,25.95,0,129.2004968812771,1421.205465694048,7002.666930965219,7932.910508510414,166927.04197061,878.5633787926841,100492.14647425732,206.72079501004333,1162.8044719314937,74781.24759488319,25.840099376255417,1162.8044719314937,3204.1723226556715,4134.415900200867,119381.25911830003
2277,2017,版扁,器玫矫,亲积力贸规伏,1814827,411770,22.69,8,108.83021461042395,1197.1323607146633,5898.597631884978,6682.17517708003,140608.63727666772,740.0454593508828,84648.14092398772,174.1283433766783,979.4719314938154,62990.92821651338,21.766042922084786,979.4719314938154,2698.9893223385134,3482.5668675335664,100559.11830003171
2278,2017,版扁,咯林矫,亲积力贸规伏,1335800,225961,16.92,0,59.721165028015655,656.932815308172,3236.887144518448,3666.879532720161,77159.74521619621,406.10392219050635,46451.12215879057,95.55386404482503,537.4904852521408,34566.610318215455,11.94423300560313,537.4904852521408,1481.0848926947879,1911.077280896501,55182.356485886456
2279,2017,版扁,楷玫焙,亲积力贸规伏,409908,56740,13.84,0,14.996299820276986,164.9592980230468,812.7994502590126,920.7728089650069,19375.219367797865,101.97483877788349,11664.122000211439,23.994079712443174,134.96669838249286,8679.85833597632,2.9992599640553967,134.96669838249286,371.9082355428692,479.88159424886356,13856.581033935934
2280,2017,版扁,啊乞焙,亲积力贸规伏,657123,100161,15.24,0,26.472407231208376,291.19647954329207,1434.804471931494,1625.4058039961942,34202.35014272122,180.01236917221692,20590.23834443387,42.3558515699334,238.25166508087534,15322.229305423407,5.294481446241675,238.25166508087534,656.5156993339676,847.117031398668,24460.504281636535
2281,2017,版扁,剧乞焙,亲积力贸规伏,1254387,204859,16.33,4,54.143936991225296,595.5833069034782,2934.601384924411,3324.437731261233,69953.96659266307,368.1787715403319,42113.15419177503,86.63029918596045,487.29543292102755,31338.510730521197,10.828787398245057,487.29543292102755,1342.7696373823871,1732.6059837192095,50028.99777989217
2282,2017,碍盔,碍盔,亲积力贸规伏,21371343,3941587,18.44,130,1610.7834082550062,22550.967715570085,77317.6035962403,48323.50224765018,1195201.2889252144,4832.3502247650185,604043.7780956272,1610.7834082550062,3221.5668165100124,558941.8426644872,3221.5668165100124,25772.5345320801,159467.5574172456,207791.0596648958,1027679.814466694
2283,2017,碍盔,冕玫矫,亲积力贸规伏,4317991,702295,16.26,46,287.0024519820188,4018.0343277482634,13776.117695136902,8610.073559460565,212955.81937065793,861.0073559460564,107625.91949325704,287.0024519820188,574.0049039640376,99589.85083776053,574.0049039640376,4592.0392317123005,28413.24274621986,37023.316305680426,183107.564364528
2284,2017,碍盔,盔林矫,亲积力贸规伏,5158266,1129034,21.89,45,461.3951777686964,6459.532488761749,22146.968532897426,13841.85533306089,342355.2219043727,1384.1855333060892,173023.19166326112,461.3951777686964,922.7903555373928,160104.12668573766,922.7903555373928,7382.322844299142,45678.122599100934,59519.97793216183,294370.1234164283
2285,2017,碍盔,碍釜矫,亲积力贸规伏,3324876,453188,13.63,24,185.20147118921128,2592.820596648958,8889.670617082142,5556.044135676339,137419.49162239477,555.6044135676339,69450.55169595423,185.20147118921128,370.40294237842255,64264.91050265632,370.40294237842255,2963.2235390273804,18334.945647731915,23890.989783408255,118158.5386187168
2286,2017,碍盔,悼秦矫,亲积力贸规伏,1453496,335897,23.11,3,137.26890069472825,1921.7646097261954,6588.907233346956,4118.067020841847,101853.52431548835,411.80670208418474,51475.837760523085,137.26890069472825,274.5378013894565,47632.308541070706,274.5378013894565,2196.302411115652,13589.621168778094,17707.68818961994,87577.55864323663
2287,2017,碍盔,怕归矫,亲积力贸规伏,674841,146385,21.69,0,59.82223130363711,837.5112382509195,2871.467102574581,1794.6669391091132,44388.09562729873,179.46669391091132,22433.336738863913,59.82223130363711,119.64446260727422,20758.314262362077,119.64446260727422,957.1557008581938,5922.400899060073,7717.067838169187,38166.583571720475
2288,2017,碍盔,加檬矫,亲积力贸规伏,1439214,297033,20.64,7,121.38659583163057,1699.4123416428279,5826.556599918267,3641.5978749489173,90068.85410706987,364.1597874948917,45519.97343686146,121.38659583163057,242.77319166326114,42121.14875357581,242.77319166326114,1942.1855333060892,12017.272987331426,15658.870862280342,77444.6481405803
2289,2017,碍盔,伙么矫,亲积力贸规伏,894313,147510,16.49,1,60.28197793216183,843.9476910502657,2893.534940743768,1808.459337964855,44729.227625664076,180.8459337964855,22605.741724560685,60.28197793216183,120.56395586432366,20917.846342460158,120.56395586432366,964.5116469145893,5967.915815284021,7776.375153248876,38459.901920719254
2290,2017,碍盔,全玫焙,亲积力贸规伏,917038,163987,17.88,0,67.01552921945239,938.2174090723335,3216.7454025337147,2010.4658765835718,49725.522680833674,201.04658765835717,25130.823457294646,67.01552921945239,134.03105843890478,23254.38863914998,134.03105843890478,1072.2484675112382,6634.537392725786,8645.003269309358,42755.90764201063
